Settlement Date,Settlement Period,Gas,Coal,Oil,PumpedStorage,Hydro,Nuclear,Other,SolarUtility,WindOffshore,WindOnshore
10/01/2015,38,9362,15700,0,838,1018,7983,70,0,3420,3373
10/01/2015,46,3185,11646,0,105,836,7801,71,0,3372,3373
10/01/2015,21,5406,13888,0,352,786,8072,72,176,3093,3364
10/01/2015,19,4782,12809,0,578,724,8061,72,31,2981,3361
10/01/2015,3,3045,9722,0,0,656,7866,71,0,3215,3342
10/01/2015,41,6143,14608,0,584,829,7979,69,0,3361,3340
10/01/2015,1,2973,8925,0,0,742,7962,70,0,3240,3337
10/01/2015,45,3339,12301,0,287,827,7927,71,0,3380,3335
10/01/2015,2,3142,9072,0,0,719,7872,70,0,3304,3322
10/01/2015,18,4212,12188,0,173,688,8016,73,21,3079,3302
10/01/2015,48,2928,9181,0,0,827,7936,70,0,3383,3275
10/01/2015,39,8624,15512,0,508,868,7986,71,0,3398,3271
10/01/2015,42,5395,14108,0,739,827,7991,69,0,3377,3235
10/01/2015,4,3021,9364,0,0,656,7870,71,0,3133,3228
10/01/2015,43,4651,13808,0,595,815,7997,70,0,3369,3202
10/01/2015,44,3942,13049,0,426,832,7994,70,0,3377,3192
10/01/2015,20,5228,13392,0,312,898,8069,72,103,3058,3175
10/01/2015,5,3044,9060,0,0,658,7889,71,0,2915,3139
10/01/2015,17,3645,11233,0,118,686,7932,74,10,3066,3093
10/01/2015,6,3033,8976,0,0,658,7880,70,0,2739,3069
10/01/2015,7,3008,8828,0,0,654,7748,70,0,2671,2755
10/01/2015,15,3111,9128,0,0,707,7920,74,0,3248,2687
10/01/2015,8,3003,8530,0,0,637,7734,69,0,2576,2620
10/01/2015,14,3064,8628,0,0,652,7915,74,0,3306,2583
10/01/2015,16,3162,10333,0,8,691,7919,74,0,3114,2576
10/01/2015,13,3308,8398,0,0,644,7884,75,0,2968,2576
10/01/2015,9,3122,8823,0,0,635,7732,70,0,2529,2504
10/01/2015,12,3233,8389,0,0,634,7767,75,0,2655,2491
10/01/2015,10,3304,8658,0,0,634,7731,71,0,2494,2372
10/01/2015,11,3266,8507,0,0,633,7730,73,0,2562,2366
11/01/2015,40,6838,15519,0,288,846,8263,70,0,3397,3869
11/01/2015,37,9326,15828,0,1117,1029,8196,72,0,3390,3837
11/01/2015,38,8801,15792,0,572,1009,8219,71,0,3389,3826
11/01/2015,39,7778,15814,0,397,858,8242,72,0,3383,3826
11/01/2015,36,9744,15828,0,1327,1035,8199,72,0,3369,3815
11/01/2015,32,6973,15360,0,301,837,8106,71,200,3370,3811
11/01/2015,34,9291,15864,0,1068,1016,8187,71,51,3356,3810
11/01/2015,41,6320,14895,0,342,838,8265,69,0,3390,3805
11/01/2015,33,8454,15713,0,282,855,8128,70,95,3348,3781
11/01/2015,35,9783,15884,0,1556,1033,8196,72,7,3357,3779
11/01/2015,31,6347,15014,0,311,834,8094,71,305,3347,3759
11/01/2015,30,5958,14863,0,318,825,8011,72,455,3372,3701
11/01/2015,42,5486,14119,0,361,835,8196,70,0,3391,3690
11/01/2015,29,5834,14887,0,296,821,7954,74,605,3379,3685
11/01/2015,28,5700,14838,0,291,837,7954,75,685,3385,3582
11/01/2015,27,5723,14830,0,327,841,7879,75,765,3392,3543
11/01/2015,26,5515,14930,0,345,859,7797,73,772,3384,3517
11/01/2015,43,4574,13555,0,554,852,8081,71,0,3390,3484
11/01/2015,25,5397,14487,0,350,856,7931,71,780,3376,3448
11/01/2015,24,4799,14454,0,307,856,7993,71,710,3381,3344
11/01/2015,23,4218,14491,0,232,860,8029,71,640,3385,3343
11/01/2015,44,3854,12885,0,322,860,8051,71,0,3388,3242
11/01/2015,22,3706,14490,0,276,854,8089,71,486,3385,3239
11/01/2015,21,3443,13918,0,289,853,8160,71,333,3385,3224
11/01/2015,1,2841,9092,0,0,824,7952,68,0,3371,3118
11/01/2015,45,3274,11872,0,397,858,8071,70,0,3388,3110
11/01/2015,46,3031,10396,0,132,858,8080,71,0,3379,3067
11/01/2015,2,2874,9158,0,0,811,7951,70,0,3381,2996
11/01/2015,4,2788,8341,0,0,789,8153,71,0,3392,2921
11/01/2015,20,3180,13133,0,290,853,8168,69,192,3403,2916
11/01/2015,3,2823,8973,0,0,788,7978,71,0,3385,2915
11/01/2015,47,2897,8819,0,0,827,8172,70,0,3380,2908
11/01/2015,5,2855,7774,0,0,787,8261,71,0,3400,2901
11/01/2015,15,2633,7972,0,0,768,8194,71,0,3397,2880
11/01/2015,10,3098,6631,0,0,753,8053,72,0,3401,2877
11/01/2015,7,2982,7686,0,0,776,8253,69,0,3397,2870
11/01/2015,14,2622,7953,0,0,767,8183,70,0,3397,2859
11/01/2015,8,3006,7243,0,0,772,8231,69,0,3402,2856
11/01/2015,6,2924,7641,0,0,790,8261,71,0,3397,2840
11/01/2015,16,2636,8496,0,0,768,8186,70,0,3396,2838
11/01/2015,11,3093,6587,0,0,767,8054,71,0,3400,2821
11/01/2015,48,2934,7844,0,0,758,8199,70,0,3378,2821
11/01/2015,13,2808,7592,0,0,771,8078,70,0,3391,2812
11/01/2015,9,3088,6784,0,0,771,8145,70,0,3389,2797
11/01/2015,19,2790,12094,0,271,842,8178,70,51,3407,2783
11/01/2015,12,3147,6735,0,0,773,8050,70,0,3399,2780
11/01/2015,17,2644,9402,0,0,768,8187,72,17,3397,2762
11/01/2015,18,2578,10839,0,121,782,8184,70,34,3406,2741
12/01/2015,28,9306,16418,0,503,822,8285,69,290,3422,3870
12/01/2015,27,9576,16171,0,525,826,8274,68,338,3416,3854
12/01/2015,26,9729,16062,0,626,841,8267,67,338,3416,3814
12/01/2015,29,9465,16437,0,410,822,8320,70,242,3406,3804
12/01/2015,25,9952,15925,0,704,839,8234,63,337,3416,3743
12/01/2015,24,9956,15929,0,507,839,8223,63,295,3363,3712
12/01/2015,30,9648,16301,0,392,821,8329,69,199,3370,3704
12/01/2015,22,9405,15894,0,409,997,8232,54,196,3384,3651
12/01/2015,23,9757,15893,0,625,841,8228,59,253,3385,3645
12/01/2015,21,9484,15788,0,354,1016,8220,47,140,3337,3538
12/01/2015,31,9937,16417,0,326,822,8332,70,156,3312,3452
12/01/2015,20,9317,15835,0,485,1014,8216,43,81,3358,3434
12/01/2015,42,8787,16659,0,637,773,8323,74,0,2387,3343
12/01/2015,43,7168,16299,0,330,771,8334,74,0,2455,3252
12/01/2015,41,10064,17079,0,647,860,8311,75,0,2470,3205
12/01/2015,15,5725,12129,0,0,825,8209,61,0,2631,3180
12/01/2015,14,4855,11029,0,0,814,8205,65,0,2616,3179
12/01/2015,32,11098,16672,0,578,830,8326,70,113,3240,3176
12/01/2015,44,5903,15198,0,359,771,8332,73,0,2595,3053
12/01/2015,33,12751,16774,0,1004,976,8327,70,70,3066,3036
12/01/2015,40,11564,17306,0,593,882,8318,74,0,2558,3031
12/01/2015,34,14474,17059,0,1685,1041,8317,71,38,2730,2988
12/01/2015,45,5098,14005,0,310,771,8348,75,0,2638,2975
12/01/2015,39,12814,17370,0,839,978,8310,74,0,2601,2917
12/01/2015,46,4232,12992,0,78,770,8339,74,0,2653,2902
12/01/2015,38,14146,17387,0,996,1011,8313,74,0,2541,2864
12/01/2015,37,14822,17424,0,1302,996,8321,76,0,2370,2862
12/01/2015,5,3097,8064,0,0,768,8296,71,0,3335,2850
12/01/2015,7,3097,7989,0,0,767,8229,71,0,3243,2837
12/01/2015,36,15124,17500,0,1527,1015,8319,74,0,2268,2837
12/01/2015,47,3441,11486,0,0,771,8350,75,0,2733,2827
12/01/2015,8,3222,7643,0,0,769,8110,71,0,3139,2810
12/01/2015,4,3031,8230,0,0,768,8292,70,0,3340,2803
12/01/2015,6,3111,8092,0,0,767,8293,71,0,3179,2798
12/01/2015,2,3126,8516,0,0,769,8192,71,0,3384,2771
12/01/2015,1,3004,8151,0,0,766,8196,71,0,3400,2770
12/01/2015,10,3364,8195,0,0,767,8075,71,0,2979,2754
12/01/2015,3,3123,8774,0,0,768,8216,71,0,3332,2743
12/01/2015,11,3442,8066,0,0,767,8074,72,0,2934,2740
12/01/2015,48,2794,11489,0,0,766,8362,75,0,2811,2739
12/01/2015,35,15266,17412,0,1678,1025,8316,71,6,2335,2732
12/01/2015,13,3985,9929,0,0,802,8201,70,0,2716,2690
12/01/2015,9,3336,8114,0,0,767,8068,70,0,2987,2677
12/01/2015,12,3437,8852,0,0,775,8140,72,0,2923,2677
12/01/2015,17,7464,14328,0,21,848,8218,20744,8,1576.4125,2101.0845
12/01/2015,19,8925,16007,0,483,918,8216,21036,23.5,1692.6055,2099.61
12/01/2015,18,8334,15428,0,83,859,8222,20662.5,15.5,1581.5,1634
12/01/2015,16,6594,13228,0,0,836,8214,12745,0,1417,1549
13/01/2015,45,4980.5,14705.5,0,334.5,882,8552,583,0,2945.5,3410
13/01/2015,40,12093,16699.5,0,1103,1023,8513,583.5,0,2458.5,3286.5
13/01/2015,30,9751,17045,0,432,873,8540,81,529,2744,3221
13/01/2015,29,10196,17060,0,466,866,8546,74,660,2567,3198
13/01/2015,35,14344,17220,0,1010,1037,8522,70,18,2896,3164
13/01/2015,31,9889,17134,0,265,872,8542,80,399,2846,3163
13/01/2015,28,10259,17122,0,532,866,8553,66,649,2447,3135
13/01/2015,32,10890,17173,0,302,875,8540,76,316,2884,3070
13/01/2015,34,13837,17156,0,1299,1038,8550,72,126,2830,3060
13/01/2015,33,12742,16996,0,377,897,8546,73,234,2823,3060
13/01/2015,27,10602,17190,0,453,868,8553,66,639,2288,3054
13/01/2015,36,14090,17161,0,1000,1036,8507,68,0,3013,3047
13/01/2015,26,10705,17178,0,467,873,8550,67,704,2093,3045
13/01/2015,37,13961,17329,0,792,1024,8504,68,0,3059,3033
13/01/2015,42,9164,17329,0,291,980,8517,69,0,2839,3020
13/01/2015,47,3150,12529,0,0,846,8581,70,0,3201,3012
13/01/2015,46,3845,14022,0,187,871,8555,70,0,3124,2996
13/01/2015,44,5784,16032,0,414,874,8543,69,0,3041,2986
13/01/2015,43,7394,16968,0,208,872,8535,69,0,3094,2981
13/01/2015,38,13648,17373,0,992,1023,8509,70,0,3030,2946
13/01/2015,48,2686,11624,0,0,842,8572,70,0,3282,2924
13/01/2015,39,13066,17402,0,923,1023,8513,71,0,2867,2915
13/01/2015,18,8592,16911,0,417,936,8538,76,13,3107,2913
13/01/2015,25,10560,17172,0,743,877,8547,67,770,1988,2908
13/01/2015,19,9162,17099,0,419,877,8532,74,20,2933,2861
13/01/2015,23,10008,17239,0,548,877,8544,72,546,2083,2849
13/01/2015,41,11113,17305,0,552,1023,8516,70,0,2698,2841
13/01/2015,2,2581,11923,0,0,752,8409,76,0,2950,2830
13/01/2015,17,8569,16828,0,753,951,8544,75,7,3192,2829
13/01/2015,3,2561,11729,0,0,747,8423,76,0,3100,2814
13/01/2015,20,9569,17142,0,480,876,8531,73,152,2471,2813
13/01/2015,24,10305,17212,0,513,877,8547,69,658,2088,2811
13/01/2015,22,9927,17303,0,328,877,8535,73,415,2057,2786
13/01/2015,21,9778,17289,0,329,876,8529,73,284,2171,2758
13/01/2015,16,8473,16210,0,919,867,8544,73,0,3200,2757
13/01/2015,1,2645,11641,0,0,752,8390,76,0,2854,2734
13/01/2015,4,2623,11105,0,0,747,8440,75,0,3188,2712
13/01/2015,15,7175,15272,0,858,832,8543,75,0,3204,2691
13/01/2015,14,4987,13818,0,178,744,8546,72,0,3206,2636
13/01/2015,5,2424,11031,0,0,778,8465,74,0,3069,2535
13/01/2015,13,3868,12340,0,0,737,8551,69,0,3185,2434
13/01/2015,6,2348,11068,0,0,746,8479,75,0,3059,2275
13/01/2015,12,2884,11168,0,0,732,8544,71,0,3150,2239
13/01/2015,8,2292,10743,0,0,733,8517,74,0,3017,2227
13/01/2015,7,2475,10918,0,0,743,8501,74,0,3065,2226
13/01/2015,11,2373,10607,0,0,770,8539,71,0,3141,2157
13/01/2015,10,2337,10293,0,0,763,8543,73,0,3048,2150
13/01/2015,9,2261,10525,0,0,734,8534,75,0,3055,2142
14/01/2015,43,7616.5,15750,0,398,783,8662.5,102,0,2990,4146.5
14/01/2015,38,13263,16964,0,806,959,8609,71,0,3210,3800
14/01/2015,37,13379,17018,0,1287,1038,8573,69,0,3173,3777
14/01/2015,47,3805,11250,0,0,694,8644,72,0,3159,3741
14/01/2015,39,12575,16850,0,571,756,8644,69,0,3231,3666
14/01/2015,40,11467,16734,0,391,767,8656,71,0,3263,3633
14/01/2015,36,13761,17061,0,1578,1038,8353,69,0,3131,3629
14/01/2015,48,3397,10848,0,0,675,8654,74,0,3026,3621
14/01/2015,41,10196,16653,0,303,768,8661,70,0,3251,3585
14/01/2015,42,8602,16288,0,350,780,8657,70,0,3250,3528
14/01/2015,35,14328,17150,0,1678,1038,8185,69,10,3108,3514
14/01/2015,20,10586,16748,0,301,884,8405,69,222,3369,3477
14/01/2015,21,10167,16699,0,292,886,8408,70,395,3371,3457
14/01/2015,22,9618,16652,0,291,891,8407,70,598,3353,3455
14/01/2015,19,10456,16675,0,550,884,8412,69,50,3342,3437
14/01/2015,45,5255,13358,0,145,750,8649,70,0,3249,3434
14/01/2015,46,4608,12164,0,0,702,8645,71,0,3247,3427
14/01/2015,34,14402,17306,0,1084,1040,8156,69,87,3209,3421
14/01/2015,44,6022,14802,0,251,783,8647,71,0,3224,3415
14/01/2015,23,9491,16719,0,297,896,8420,72,801,3347,3390
14/01/2015,26,9482,16744,0,320,891,8482,73,1069,3268,3366
14/01/2015,31,10379,17090,0,506,885,8146,69,478,3156,3355
14/01/2015,25,9604,16536,0,377,899,8446,74,1091,3351,3332
14/01/2015,27,9377,17031,0,411,882,8396,73,1047,3216,3326
14/01/2015,33,12605,17311,0,1033,1047,8156,69,163,3298,3324
14/01/2015,24,9364,16693,0,310,899,8435,73,946,3348,3321
14/01/2015,30,10464,17030,0,358,886,8146,69,631,3214,3295
14/01/2015,32,11311,17114,0,987,907,8151,68,321,3184,3270
14/01/2015,18,10472,16472,0,292,884,8420,68,33,3297,3248
14/01/2015,28,9949,17035,0,345,875,8212,72,916,3255,3194
14/01/2015,29,10312,16993,0,428,880,8154,71,784,3271,3182
14/01/2015,15,7426,15972,0,688,885,8413,69,0,3384,3175
14/01/2015,17,10438,16506,0,567,884,8416,69,17,3281,3155
14/01/2015,16,9429,16469,0,788,885,8418,68,0,3360,3144
14/01/2015,5,2516,11647,0,0,797,8559,70,0,3118,3105
14/01/2015,1,2477,11618,0,0,841,8578,69,0,3342,3093
14/01/2015,4,2572,11721,0,0,797,8557,70,0,3254,3034
14/01/2015,6,2510,11797,0,0,796,8548,71,0,3077,3016
14/01/2015,3,2568,11949,0,0,851,8570,70,0,3318,3005
14/01/2015,7,2384,11494,0,0,759,8552,70,0,3060,2979
14/01/2015,2,2538,11850,0,0,857,8571,70,0,3360,2963
14/01/2015,14,5423,14524,0,0,762,8407,70,0,3355,2924
14/01/2015,8,2239,11181,0,0,754,8554,70,0,3016,2837
14/01/2015,9,2284,10907,0,0,761,8560,71,0,3070,2733
14/01/2015,13,3928,12812,0,0,767,8393,70,0,3334,2658
14/01/2015,10,2332,10845,0,0,738,8563,70,0,3225,2637
14/01/2015,11,2424,11057,0,0,731,8511,70,0,3345,2631
14/01/2015,12,2915,11365,0,0,736,8407,70,0,3260,2533
15/01/2015,32,10792.5,15877.5,0,471,790.5,8471.5,161,387,2333.5,4458
15/01/2015,34,14654,15783,0,836,808,8639,250,138,2261.5,4456
15/01/2015,33,12524,15818,0,694.5,783,8534.5,204,257,2210.5,4449
15/01/2015,31,10005,15768.5,0,522,798.5,8461.5,102,518,2415,4360.5
15/01/2015,30,10027,15758.5,0,558.5,799.5,8445.5,101.5,662,2428.5,4014.5
15/01/2015,40,11222,16334,0,938,789,8795,70,0,3252,3949
15/01/2015,44,5684,14362,0,441,716,8806,70,0,3393,3937
15/01/2015,46,3667,12257,0,3,705,8803,70,0,3373,3929
15/01/2015,45,4562,13244,0,267,723,8806,70,0,3398,3926
15/01/2015,42,8621,16201,0,418,732,8805,71,0,3244,3921
15/01/2015,43,7238,15542,0,305,735,8808,70,0,3326,3903
15/01/2015,41,10152,16388,0,864,733,8795,71,0,3007,3891
15/01/2015,39,12536,16366,0,924,807,8788,69,0,3211,3884
15/01/2015,47,2779,11099,0,0,706,8799,71,0,3395,3879
15/01/2015,48,2586,10579,0,0,702,8755,70,0,3389,3846
15/01/2015,8,3477,8586,0,0,647,8571,70,0,2876,3768
15/01/2015,9,3481,8283,0,0,663,8572,70,0,2812,3742
15/01/2015,7,3544,9169,0,0,654,8557,70,0,2794,3742
15/01/2015,6,3501,9456,0,0,660,8552,72,0,2907,3734
15/01/2015,5,3487,9685,0,0,659,8551,71,0,2943,3713
15/01/2015,38,14267,16426,0,750,809,8781,71,0,2975,3681
15/01/2015,37,14958,16428,0,707,907,8790,71,0,2862,3650
15/01/2015,2,3673,10244,0,0,653,8702,71,0,3150,3603
15/01/2015,36,14881,16347,0,1340,907,8785,72,0,2685,3600
15/01/2015,25,10427,15810,282.5,424.5,763.5,8460,101,770,2587.5,3597.5
15/01/2015,29,10000,15892,307.5,570,799.5,8435,101.5,805,2446,3595
15/01/2015,35,14991,16275,0,1492,907,8743,71,20,2494,3589
15/01/2015,4,3619,10125,0,0,648,8559,71,0,2934,3587
15/01/2015,3,3863,10097,0,0,647,8643,70,0,2966,3586
15/01/2015,10,3518,8311,0,0,657,8579,72,0,2976,3581
15/01/2015,1,3384,10464,0,0,651,8683,74,0,3223,3567
15/01/2015,14,6101,12212,0,0,689,8648,70,0,3108,3561
15/01/2015,12,4095,8740,0,0,655,8614,71,0,3104,3559
15/01/2015,13,5146,10039,0,0,674,8639,71,0,3107,3532
15/01/2015,24,10159,15780,191,430.5,746,8579.5,101.5,646,2692,3517
15/01/2015,11,3689,8561,0,0,655,8562,72,0,3113,3512
15/01/2015,26,10215,15788,482.5,598,766.5,8432,101.5,840,2479.5,3511.5
15/01/2015,27,10080,15842,580,628,844,8429,100.5,910,2455.5,3499
15/01/2015,15,7535,14128,0,323,797,8650,71,0,3197,3491
15/01/2015,28,10112.5,15907.5,576.5,430,795.5,8435.5,100,857,2449.5,3463.5
15/01/2015,16,8833,15053,0,645,924,8650,70,0,3102,3373
15/01/2015,17,9343,15591,0,542,908,8649,70,9,3118,3228
15/01/2015,18,9249,15874,0,436,893,8650,69,18,3169,3072
15/01/2015,19,9989,15944,0,433,803,8660,70,27,3193,3017
15/01/2015,20,9999,15956,0,520,750,8658,71,119,3192,2921
15/01/2015,23,10277,15885,142,408,743,8637,69,523,3048,2861
15/01/2015,21,10306,15961,29,672,746,8656,71,212,3171,2774
15/01/2015,22,10391,15957,83,417,744,8654,71,367,3125,2752
16/01/2015,2,2544,10566,0,0,687,8604,71,0,3369,3820
16/01/2015,1,2528,10379,0,0,689,8642,70,0,3376,3780
16/01/2015,3,2626,10978,0,0,672,8599,72,0,3278,3736
16/01/2015,4,2518,11043,0,0,671,8599,71,0,3329,3695
16/01/2015,5,2544,10938,0,0,672,8610,70,0,3319,3553
16/01/2015,6,2621,10708,0,0,668,8627,70,0,3308,3492
16/01/2015,7,2632,10832,0,0,663,8690,71,0,3268,3394
16/01/2015,8,2501,10472,0,0,660,8793,71,0,3325,3297
16/01/2015,9,2572,10394,0,0,661,8802,71,0,3325,3130
16/01/2015,10,2676,10489,0,0,667,8800,70,0,3330,3025
16/01/2015,31,10653,17522,0,308,682,8726,69,617,1747,2980
16/01/2015,32,11203,17438,0,685,696,8792,72,446,1900,2849
16/01/2015,11,2883,10807,0,0,683,8748,70,0,3283,2806
16/01/2015,30,10646,17435,0,306,672,8678,68,747,1666,2804
16/01/2015,12,3556,11221,0,0,687,8698,71,0,3150,2749
16/01/2015,23,12673,17163,0,448,770,8503,71,574,2008,2733
16/01/2015,28,11285,17404,0,252,692,8501,70,897,1798,2723
16/01/2015,29,11224,17496,0,273,681,8564,69,876,1654,2694
16/01/2015,13,4738,12458,0,0,700,8684,71,0,3061,2693
16/01/2015,27,11891,17180,0,274,732,8476,70,917,1834,2657
16/01/2015,33,13120,17519,0,605,720,8801,71,275,1781,2654
16/01/2015,24,12620,17204,0,375,773,8479,70,686,1814,2636
16/01/2015,34,15605,17490,0,547,824,8805,70,153,1902,2629
16/01/2015,14,6406,14216,0,0,719,8683,70,0,3064,2623
16/01/2015,37,15554,17558,0,978,800,8807,70,0,2250,2583
16/01/2015,35,15667,17500,0,1288,822,8796,70,31,2010,2580
16/01/2015,26,12200,17165,0,291,746,8475,70,857,1831,2573
16/01/2015,38,14733,17564,0,835,910,8810,70,0,2433,2564
16/01/2015,18,11645,16680,0,441,758,8679,70,33,2473,2553
16/01/2015,15,9058,15503,0,435,808,8681,70,0,2861,2543
16/01/2015,39,13880,17577,0,564,792,8804,70,0,2435,2539
16/01/2015,25,12564,17142,0,359,758,8475,71,798,1902,2533
16/01/2015,22,12401,17089,0,529,772,8645,71,394,2240,2527
16/01/2015,16,10812,16216,0,403,911,8681,69,0,2751,2492
16/01/2015,21,12215,17077,0,463,772,8680,70,215,2330,2478
16/01/2015,17,11702,16609,0,324,809,8682,69,16,2530,2477
16/01/2015,36,15702,17529,0,1178,815,8803,70,0,2055,2453
16/01/2015,40,12612,17575,0,562,772,8811,70,0,2328,2451
16/01/2015,19,12317,16926,0,706,759,8686,70,49,2195,2446
16/01/2015,20,12618,17059,0,339,757,8691,70,132,2186,2432
16/01/2015,41,11531,17466,0,417,702,8806,70,0,2258,2333
16/01/2015,45,4935,16516,0,389,668,8600,71,0,2389,2241
16/01/2015,44,6356,16864,0,393,676,8609,71,0,2441,2217
16/01/2015,43,8470,17048,0,430,700,8657,71,0,2276,2179
16/01/2015,46,4271,15991,0,125,665,8607,72,0,2356,2157
16/01/2015,42,10106,17287,0,416,702,8786,70,0,2204,2153
16/01/2015,47,3498,14878,0,0,662,8605,71,0,2309,2149
16/01/2015,48,3028,14225,0,0,660,8606,71,0,2233,2059
17/01/2015,1,2848,13901,0,0,646,8605,70,0,2155,2166
17/01/2015,2,2812,14105,0,0,643,8608,71,0,2174,2133
17/01/2015,3,2892,13879,0,0,598,8606,71,0,2233,1965
17/01/2015,4,2572,13963,0,0,601,8605,71,0,2292,1924
17/01/2015,5,2429,14061,0,0,602,8601,71,0,2333,1760
17/01/2015,15,3163,14400,0,0,763,8727,69,0,2535,1707
17/01/2015,7,2386,14061,0,0,597,8600,70,0,2123,1696
17/01/2015,6,2440,14275,0,0,601,8605,71,0,2270,1676
17/01/2015,10,2313,12924,0,0,598,8612,71,0,2174,1674
17/01/2015,14,2662,13506,0,0,622,8652,71,0,2527,1669
17/01/2015,11,2418,12787,0,0,611,8608,70,0,2254,1662
17/01/2015,8,2344,13518,0,0,598,8602,72,0,2120,1645
17/01/2015,16,3544,15044,0,346,746,8786,69,0,2596,1629
17/01/2015,9,2310,13159,0,0,596,8606,71,0,2179,1625
17/01/2015,13,2460,13739,0,0,612,8616,70,0,2386,1603
17/01/2015,21,8689,16582,0,323,997,8812,69,286,3024,1596
17/01/2015,17,4715,15708,0,633,784,8812,68,20,2703,1589
17/01/2015,18,6012,16286,0,420,804,8817,68,41,2917,1582
17/01/2015,12,2439,12913,0,0,611,8608,71,0,2365,1560
17/01/2015,19,7266,16561,0,388,978,8815,70,61,2967,1555
17/01/2015,20,8120,16565,0,291,997,8818,70,174,2983,1544
17/01/2015,22,9128,16599,0,323,899,8817,71,420,2979,1515
17/01/2015,23,9264,16596,0,420,861,8805,70,555,2945,1432
17/01/2015,24,9439,16557,0,551,772,8817,69,692,2948,1395
17/01/2015,25,9397,16594,0,391,772,8816,70,829,2946,1329
17/01/2015,26,8921,16529,0,373,767,8816,71,891,2779,1308
17/01/2015,30,8466,16369,0,395,659,8805,70,713,2789,1264
17/01/2015,27,8725,16545,0,320,658,8813,71,953,2777,1253
17/01/2015,31,8979,16425,0,418,675,8812,71,547,2676,1234
17/01/2015,29,8432,16556,0,323,658,8810,70,880,2854,1229
17/01/2015,28,8447,16503,0,396,659,8807,70,916,2748,1227
17/01/2015,32,9711,16444,0,491,670,8814,70,388,2464,1222
17/01/2015,34,13887,16597,0,362,735,8813,70,125,2361,1185
17/01/2015,33,11193,16458,0,332,678,8812,70,228,2406,1165
17/01/2015,36,15636,16619,0,984,954,8818,71,0,2211,1133
17/01/2015,37,15373,16633,0,747,954,8816,70,0,2146,1128
17/01/2015,35,15536,16620,0,864,954,8811,71,22,2230,1094
17/01/2015,38,14840,16613,0,574,954,8820,74,0,2050,1093
17/01/2015,40,12123,16559,0,304,843,8822,71,0,2000,1034
17/01/2015,41,11064,16380,0,527,717,8815,71,0,1881,1012
17/01/2015,39,13639,16591,0,344,954,8821,74,0,2012,1006
17/01/2015,42,10479,15979,0,505,674,8812,71,0,1664,974
17/01/2015,43,9659,15437,0,559,633,8811,72,0,1490,966
17/01/2015,44,8540,15318,0,395,633,8809,73,0,1447,911
17/01/2015,46,7082,14672,0,168,626,8807,72,0,1195,910
17/01/2015,47,5850,14278,0,23,606,8810,71,0,1036,891
17/01/2015,48,5220,14331,0,0,596,8811,71,0,761,882
17/01/2015,45,7463,15196,0,402,632,8804,73,0,1325,868
18/01/2015,24,9943,15379,0,481,614,8803,43,821,879,2420
18/01/2015,25,9898,15344,0,685,616,8803,43,916,1140,2396
18/01/2015,22,9565,15353,0,460,611,8800,44,551,530,2336
18/01/2015,18,6481,13316,0,329,599,8798,64,28,205,2333
18/01/2015,31,9795,15810,0,314,659,8796,63,691,1577,2325
18/01/2015,30,9701,15531,0,340,621,8788,50,837,1473,2324
18/01/2015,17,5081,12881,0,0,601,8799,66,14,224,2318
18/01/2015,29,10020,15097,0,423,615,8796,43,984,1457,2308
18/01/2015,21,9173,15077,0,508,613,8801,44,375,447,2308
18/01/2015,23,9934,15459,0,284,611,8805,43,727,774,2307
18/01/2015,20,8376,14734,0,426,612,8797,43,208,367,2296
18/01/2015,26,9930,15160,0,644,769,8802,43,985,1356,2279
18/01/2015,19,7583,14041,0,384,599,8804,58,42,264,2279
18/01/2015,32,10655,15708,0,347,659,8791,67,500,1677,2277
18/01/2015,34,14329,16038,0,523,940,8798,71,171,1624,2259
18/01/2015,35,15284,16103,0,1511,1041,8797,73,34,1648,2237
18/01/2015,33,12094,15850,0,396,676,8796,71,308,1649,2221
18/01/2015,27,10004,15123,0,483,704,8798,43,1054,1468,2205
18/01/2015,16,4515,12189,0,0,599,8804,69,0,231,2200
18/01/2015,28,9884,15187,0,493,615,8797,44,1019,1455,2191
18/01/2015,36,15379,15928,0,1660,1003,8794,71,0,1735,2154
18/01/2015,37,15509,15734,0,1217,983,8801,69,0,1815,2081
18/01/2015,38,15251,15734,0,746,858,8800,69,0,1778,2000
18/01/2015,15,4540,12191,0,0,585,8800,73,0,222,1999
18/01/2015,39,14761,15751,0,394,665,8806,70,0,1701,1960
18/01/2015,40,13637,15802,0,363,659,8809,71,0,1613,1942
18/01/2015,41,12674,15826,0,316,653,8814,71,0,1526,1815
18/01/2015,14,4515,12350,0,0,540,8800,73,0,217,1789
18/01/2015,42,11139,15738,0,374,649,8813,71,0,1517,1773
18/01/2015,13,4475,12507,0,0,542,8799,71,0,231,1756
18/01/2015,43,9605,15852,0,331,611,8809,72,0,1535,1708
18/01/2015,8,4392,12471.5,0,0,548,8810,265.5,0,333,1702
18/01/2015,44,8204,15393,0,316,594,8813,71,0,1602,1657
18/01/2015,12,4368,12248,0,0,545,8803,71,0,242,1630
18/01/2015,46,6248,13660,0,0,566,8810,73,0,1617,1570
18/01/2015,11,4425,12224,0,0,546,8805,71,0,210,1549
18/01/2015,45,7173,14578,0,378,569,8808,72,0,1605,1542
18/01/2015,7,4430,13068,0,0,549,8814,71,0,556,1506
