Settlement Date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2019-12-05 15:00:00,3089.0,16990.0,2491.0,0.0,0.0,414.0,7474.0,114.0,223.0,5377.126,6594.418
2019-12-05 15:30:00,3097.0,16890.0,2434.0,0.0,0.0,460.0,7466.0,104.0,73.0,5360.797,6924.509
2019-12-05 16:00:00,3038.0,17277.0,2555.0,0.0,0.0,486.0,7453.0,98.0,2.0,5237.739,7004.128
2019-12-05 16:30:00,3040.0,18233.0,2726.0,0.0,119.0,508.0,7474.0,141.0,0.0,192.92,2679.347
2019-12-05 17:00:00,3022.0,18372.0,2721.0,0.0,819.0,516.0,7466.0,156.0,0.0,5371.598,7181.557
2019-12-05 17:30:00,3051.0,18014.0,2627.0,0.0,750.0,497.0,7467.0,202.0,0.0,5427.797,7480.301
2019-12-05 18:00:00,3062.0,17341.0,2621.0,0.0,900.0,485.0,7455.0,198.0,0.0,5456.266,7809.214
2019-12-05 18:30:00,3067.0,16908.0,2657.0,0.0,584.0,486.0,7458.0,180.0,0.0,5439.41,7679.506
2019-12-05 19:00:00,3067.0,17076.0,2780.0,0.0,0.0,510.0,7466.0,176.0,0.0,5652.178,7421.526
2019-12-05 19:30:00,3074.0,15421.0,2793.0,0.0,299.0,502.0,7470.0,148.0,0.0,5855.08,7425.704
2019-12-05 20:00:00,3076.0,14947.0,2557.0,0.0,0.0,492.0,7455.0,130.0,0.0,5832.873,7215.094
2019-12-05 20:30:00,3081.0,13433.0,2271.0,0.0,300.0,513.0,7458.0,132.0,0.0,5753.783,7110.679
2019-12-05 21:00:00,3088.0,12182.0,2317.0,0.0,0.0,511.0,7462.0,140.0,0.0,5629.979,6934.377
2019-12-05 21:30:00,3092.0,10402.0,2129.0,0.0,182.0,502.0,7461.0,144.0,0.0,5578.056,6673.917
2019-12-05 22:00:00,3096.0,9380.0,2072.0,0.0,0.0,500.0,7465.0,140.0,0.0,5372.925,6115.452
2019-12-05 22:30:00,3096.0,7984.0,1739.0,0.0,0.0,498.0,7466.0,139.0,0.0,5343.048,5928.58
2019-12-05 23:00:00,3103.0,6601.0,1545.0,0.0,140.0,494.0,7457.0,140.0,0.0,5089.407,5826.233
2019-12-05 23:30:00,3089.0,4815.0,1581.0,0.0,0.0,478.0,7458.0,169.0,0.0,5074.659,5784.972
2019-12-06 00:00:00,2225.0,4280.0,1485.0,0.0,0.0,479.0,7475.0,139.0,0.0,5137.153,5639.06
2019-12-06 00:30:00,2058.0,4598.0,1451.0,0.0,0.0,473.0,7476.0,139.0,0.0,5201.753,5613.803
2019-12-06 01:00:00,2924.0,4284.0,1603.0,0.0,0.0,430.0,7476.0,138.0,0.0,5336.325,5463.735
2019-12-06 01:30:00,3015.0,4353.0,1551.0,0.0,0.0,410.0,7470.0,134.0,0.0,5463.91,5387.705
2019-12-06 02:00:00,2854.0,4082.0,1540.0,0.0,0.0,398.0,7473.0,138.0,0.0,5442.267,5366.169
2019-12-06 02:30:00,2958.0,4226.0,1429.0,0.0,0.0,370.0,7474.0,141.0,0.0,5480.962,5188.451
2019-12-06 03:00:00,2830.0,4133.0,1524.0,0.0,0.0,389.0,7475.0,139.0,0.0,5544.601,5210.66
2019-12-06 03:30:00,2889.0,3977.0,1271.0,0.0,0.0,390.0,7469.0,140.0,0.0,5615.998,4989.293
2019-12-06 04:00:00,3069.0,4094.0,1228.0,0.0,0.0,374.0,7462.0,138.0,0.0,5588.765,4668.505
2019-12-06 04:30:00,2991.0,4113.0,1212.0,0.0,0.0,374.0,7460.0,138.0,0.0,5640.524,4468.061
2019-12-06 05:00:00,3114.0,4255.0,1203.0,0.0,0.0,381.0,7466.0,141.0,0.0,5710.315,4423.862
2019-12-06 05:30:00,2760.0,3983.0,1204.0,0.0,0.0,375.0,7455.0,140.0,0.0,5638.196,4227.898
2019-12-06 06:00:00,2740.0,4038.0,1484.0,0.0,0.0,383.0,7468.0,137.0,0.0,5627.006,4568.452
2019-12-06 06:30:00,3067.0,5039.0,1954.0,0.0,0.0,393.0,7455.0,140.0,0.0,5721.966,4618.773
2019-12-06 07:00:00,3111.0,6645.0,2070.0,0.0,0.0,429.0,7461.0,140.0,0.0,5724.195,5021.347
2019-12-06 07:30:00,3119.0,9071.0,2164.0,0.0,0.0,428.0,7468.0,130.0,0.0,5658.152,5606.457
2019-12-06 08:00:00,3129.0,11433.0,2093.0,0.0,141.0,473.0,7463.0,142.0,0.0,5660.342,5494.403
2019-12-06 08:30:00,3040.0,12167.0,2103.0,0.0,152.0,798.0,7472.0,139.0,1.0,5678.994,5320.801
2019-12-06 09:00:00,3113.0,12868.0,2074.0,0.0,0.0,798.0,7471.0,183.0,36.0,5741.882,5078.203
2019-12-06 09:30:00,3122.0,11901.0,2080.0,0.0,416.0,833.0,7465.0,124.0,122.0,5632.29,5011.876
2019-12-06 10:00:00,3113.0,12867.0,2037.0,0.0,206.0,811.0,7470.0,171.0,255.0,5652.994,4796.685
2019-12-06 10:30:00,3065.0,13052.0,1930.0,0.0,7.0,812.0,7474.0,129.0,422.0,5544.44,4960.758
2019-12-06 11:00:00,3077.0,13262.0,1841.0,0.0,81.0,784.0,7472.0,140.0,580.0,5435.503,4938.762
2019-12-06 11:30:00,3068.0,13016.0,1860.0,0.0,0.0,613.0,7497.0,165.0,770.0,5560.751,4949.517
2019-12-06 12:00:00,3056.0,12880.0,1814.0,0.0,0.0,613.0,7475.0,146.0,947.0,5649.099,5137.624
2019-12-06 12:30:00,3056.0,12895.0,1764.0,0.0,0.0,614.0,7470.0,144.0,961.0,5648.098,4891.879
2019-12-06 13:00:00,2939.0,13060.0,1546.0,0.0,377.0,599.0,7467.0,144.0,909.0,5682.923,4856.603
2019-12-06 13:30:00,2885.0,12992.0,1545.0,0.0,0.0,626.0,7458.0,158.0,839.0,5641.578,4901.463
2019-12-06 14:00:00,3005.0,13018.0,1547.0,0.0,0.0,640.0,7470.0,144.0,752.0,5486.256,4941.193
2019-12-06 14:30:00,2991.0,13168.0,1661.0,0.0,0.0,634.0,7463.0,197.0,598.0,5265.775,4815.847
2019-12-06 15:00:00,3021.0,12813.0,1764.0,0.0,0.0,624.0,7459.0,145.0,406.0,5245.646,4866.181
2019-12-06 15:30:00,2998.0,12219.0,1593.0,0.0,0.0,658.0,7468.0,145.0,191.0,5330.527,5158.282
2019-12-06 16:00:00,2986.0,13426.0,1467.0,0.0,0.0,669.0,7453.0,152.0,33.0,5204.509,5317.669
2019-12-06 16:30:00,2982.0,13187.0,1532.0,0.0,0.0,830.0,7455.0,166.0,1.0,5164.451,5437.682
2019-12-06 17:00:00,3030.0,14182.0,1683.0,0.0,0.0,836.0,7460.0,160.0,0.0,5033.067,5579.055
2019-12-06 17:30:00,3047.0,13136.0,1553.0,0.0,617.0,861.0,7457.0,194.0,0.0,5310.456,5944.101
2019-12-06 18:00:00,3119.0,12930.0,1546.0,0.0,1035.0,854.0,7468.0,226.0,0.0,5474.15,5924.548
2019-12-06 18:30:00,3107.0,12642.0,1551.0,0.0,737.0,826.0,7472.0,170.0,3.0,5481.982,6071.006
2019-12-06 19:00:00,3095.0,12113.0,1542.0,0.0,436.0,797.0,7474.0,159.0,1.0,5616.263,5961.232
2019-12-06 19:30:00,3100.0,11475.0,1673.0,0.0,998.0,676.0,7455.0,167.0,0.0,5537.128,5623.387
2019-12-06 20:00:00,3103.0,11862.0,1829.0,0.0,238.0,675.0,7468.0,146.0,0.0,5444.837,5262.544
2019-12-06 20:30:00,3104.0,11513.0,1453.0,0.0,238.0,662.0,7437.0,130.0,0.0,5497.695,4948.776
2019-12-06 21:00:00,3106.0,10510.0,1066.0,0.0,324.0,660.0,7430.0,133.0,0.0,5673.003,4656.617
2019-12-06 21:30:00,3103.0,10921.0,791.0,0.0,378.0,559.0,7403.0,143.0,0.0,5572.346,4314.323
2019-12-06 22:00:00,3107.0,10259.0,781.0,0.0,388.0,557.0,7412.0,149.0,0.0,5532.531,3983.009
2019-12-06 22:30:00,3104.0,9569.0,705.0,0.0,118.0,559.0,7382.0,149.0,0.0,5412.139,3900.574
2019-12-06 23:00:00,3106.0,8395.0,699.0,0.0,150.0,551.0,7380.0,150.0,0.0,5428.261,3953.876
2019-12-06 23:30:00,3090.0,6518.0,698.0,0.0,0.0,451.0,7360.0,149.0,0.0,5482.603,3965.14
2019-12-07 00:00:00,2274.0,5267.0,574.0,0.0,0.0,430.0,7366.0,147.0,0.0,5276.079,3927.822
2019-12-07 00:30:00,2116.0,4516.0,570.0,0.0,0.0,407.0,7321.0,147.0,0.0,5468.356,3993.285
2019-12-07 01:00:00,2926.0,3454.0,599.0,0.0,0.0,417.0,7334.0,147.0,0.0,5465.507,3916.872
2019-12-07 01:30:00,3085.0,3686.0,610.0,0.0,0.0,401.0,7305.0,147.0,0.0,5506.558,3877.311
2019-12-07 02:00:00,2830.0,3576.0,574.0,0.0,0.0,386.0,7300.0,158.0,0.0,5447.463,3763.651
2019-12-07 02:30:00,3072.0,3313.0,548.0,0.0,0.0,399.0,7271.0,148.0,0.0,5315.399,3870.957
2019-12-07 03:00:00,3103.0,3219.0,522.0,0.0,0.0,386.0,7261.0,148.0,0.0,5296.402,3857.183
2019-12-07 03:30:00,3003.0,3129.0,523.0,0.0,0.0,386.0,7233.0,148.0,0.0,5121.747,3956.473
2019-12-07 04:00:00,2790.0,3071.0,523.0,0.0,0.0,390.0,7231.0,141.0,0.0,5092.659,3931.861
2019-12-07 04:30:00,2483.0,3130.0,524.0,0.0,0.0,400.0,7205.0,143.0,0.0,4964.482,3668.688
2019-12-07 05:00:00,2725.0,3107.0,524.0,0.0,0.0,428.0,7195.0,143.0,0.0,4661.655,3646.497
2019-12-07 05:30:00,2565.0,3190.0,523.0,0.0,0.0,443.0,7162.0,143.0,0.0,4702.01,3544.764
2019-12-07 06:00:00,2798.0,3528.0,541.0,0.0,0.0,446.0,7167.0,142.0,0.0,4510.983,3262.794
2019-12-07 06:30:00,3080.0,4025.0,561.0,0.0,12.0,508.0,7140.0,152.0,0.0,4244.506,3053.947
2019-12-07 07:00:00,3104.0,4878.0,561.0,0.0,0.0,582.0,7138.0,149.0,1.0,4489.297,3054.276
2019-12-07 07:30:00,3096.0,6418.0,598.0,0.0,0.0,599.0,7108.0,149.0,0.0,4535.758,2951.423
2019-12-07 08:00:00,3106.0,8552.0,685.0,0.0,150.0,600.0,7086.0,152.0,0.0,3992.151,2915.765
2019-12-07 08:30:00,3103.0,9100.0,756.0,0.0,0.0,672.0,7092.0,149.0,21.0,4199.303,2987.195
2019-12-07 09:00:00,3107.0,9617.0,835.0,0.0,0.0,672.0,7077.0,154.0,182.0,4378.913,2918.102
2019-12-07 09:30:00,3086.0,10190.0,840.0,0.0,682.0,767.0,6872.0,149.0,469.0,4250.657,2949.059
2019-12-07 10:00:00,3083.0,10851.0,860.0,0.0,336.0,796.0,6852.0,148.0,838.0,4339.228,3058.752
2019-12-07 10:30:00,3079.0,10489.0,859.0,0.0,336.0,797.0,6864.0,149.0,1190.0,4267.99,3285.914
2019-12-07 11:00:00,3064.0,10548.0,841.0,0.0,397.0,799.0,6854.0,186.0,1410.0,4140.903,3219.513
2019-12-07 11:30:00,3052.0,11040.0,840.0,0.0,158.0,688.0,6859.0,149.0,1500.0,3785.869,3362.264
2019-12-07 12:00:00,3099.0,10183.0,839.0,0.0,0.0,679.0,6861.0,149.0,1500.0,3847.007,3653.671
2019-12-07 12:30:00,3103.0,9886.0,870.0,0.0,4.0,661.0,6849.0,163.0,1490.0,3890.191,3964.222
2019-12-07 13:00:00,3109.0,9628.0,843.0,0.0,0.0,661.0,6859.0,151.0,1420.0,3828.551,4275.294
2019-12-07 13:30:00,3103.0,9582.0,836.0,0.0,61.0,589.0,6852.0,152.0,1150.0,3884.605,4825.662
2019-12-07 14:00:00,3109.0,9331.0,841.0,0.0,229.0,581.0,6852.0,150.0,889.0,4150.824,5058.459
2019-12-07 14:30:00,3110.0,9859.0,910.0,0.0,0.0,577.0,6860.0,150.0,595.0,4226.357,5537.14
2019-12-07 15:00:00,3050.0,9274.0,1112.0,0.0,86.0,520.0,6854.0,152.0,321.0,4490.357,5797.678
2019-12-07 15:30:00,3113.0,9700.0,1384.0,0.0,0.0,461.0,6862.0,152.0,106.0,4713.555,5901.849
2019-12-07 16:00:00,3114.0,10563.0,1636.0,0.0,0.0,454.0,6858.0,151.0,5.0,4730.636,5896.48
2019-12-07 16:30:00,3112.0,10434.0,1549.0,0.0,0.0,475.0,6851.0,152.0,1.0,4927.595,6078.458
2019-12-07 17:00:00,3087.0,10641.0,1575.0,0.0,0.0,513.0,6863.0,161.0,1.0,4886.856,6429.103
2019-12-07 17:30:00,3098.0,11108.0,1699.0,0.0,599.0,515.0,6859.0,156.0,0.0,5117.103,6506.268
2019-12-07 18:00:00,3086.0,10638.0,1570.0,0.0,778.0,539.0,6869.0,153.0,1.0,5348.698,6530.588
2019-12-07 18:30:00,2783.0,10771.0,1721.0,0.0,598.0,543.0,6862.0,151.0,0.0,5587.703,6367.681
2019-12-07 19:00:00,2461.0,10302.0,1511.0,0.0,897.0,587.0,6855.0,155.0,0.0,5627.718,6210.944
2019-12-07 19:30:00,2462.0,9249.0,1378.0,0.0,747.0,565.0,6871.0,150.0,0.0,5870.66,6054.443
2019-12-07 20:00:00,2460.0,7582.0,1032.0,0.0,547.0,529.0,6863.0,155.0,0.0,5721.661,6003.951
2019-12-07 20:30:00,2454.0,7237.0,839.0,0.0,767.0,520.0,6858.0,187.0,0.0,5600.421,5998.758
2019-12-07 21:00:00,2460.0,6221.0,846.0,0.0,438.0,519.0,6860.0,147.0,0.0,5745.575,5841.647
2019-12-07 21:30:00,2451.0,6397.0,837.0,0.0,670.0,517.0,6861.0,146.0,0.0,5850.644,5418.804
2019-12-07 22:00:00,2448.0,5946.0,797.0,0.0,624.0,512.0,6854.0,146.0,0.0,5921.505,5172.12
2019-12-07 22:30:00,2427.0,4772.0,764.0,0.0,778.0,513.0,6857.0,151.0,0.0,5981.341,5142.496
2019-12-07 23:00:00,2443.0,3920.0,779.0,0.0,1075.0,513.0,6860.0,171.0,0.0,5989.125,5104.305
2019-12-07 23:30:00,2443.0,3561.0,823.0,0.0,299.0,513.0,6857.0,151.0,0.0,6009.904,5272.747
2019-12-08 00:00:00,2388.0,3293.0,772.0,0.0,0.0,516.0,6865.0,150.0,0.0,5916.706,5180.496
2019-12-08 00:30:00,2296.0,3468.0,775.0,0.0,0.0,520.0,6861.0,151.0,0.0,5917.516,4948.831
2019-12-08 01:00:00,2410.0,3797.0,776.0,0.0,0.0,498.0,6855.0,151.0,0.0,5944.049,5163.314
2019-12-08 01:30:00,2313.0,3874.0,773.0,0.0,0.0,498.0,6860.0,151.0,0.0,5879.101,5343.35
2019-12-08 02:00:00,2381.0,3926.0,792.0,0.0,0.0,489.0,6859.0,191.0,0.0,5780.371,5154.155
2019-12-08 02:30:00,2418.0,3417.0,783.0,0.0,0.0,488.0,6863.0,150.0,0.0,5898.423,5014.616
2019-12-08 03:00:00,2422.0,2996.0,776.0,0.0,0.0,499.0,6871.0,149.0,0.0,5822.289,4762.449
2019-12-08 03:30:00,2115.0,2725.0,779.0,0.0,0.0,497.0,6861.0,149.0,0.0,5756.419,4806.086
2019-12-08 04:00:00,1871.0,2559.0,764.0,0.0,0.0,497.0,6871.0,149.0,0.0,5641.015,4614.022
2019-12-08 04:30:00,1825.0,2567.0,765.0,0.0,0.0,524.0,6866.0,149.0,0.0,5489.732,4438.555
2019-12-08 05:00:00,1739.0,2557.0,763.0,0.0,0.0,526.0,6873.0,152.0,0.0,5426.66,4411.327
2019-12-08 05:30:00,1839.0,2662.0,782.0,0.0,0.0,530.0,6858.0,156.0,0.0,5375.189,4281.576
2019-12-08 06:00:00,2057.0,2672.0,769.0,0.0,0.0,563.0,6857.0,151.0,0.0,5387.323,4596.276
2019-12-08 06:30:00,2110.0,2965.0,765.0,0.0,0.0,613.0,6867.0,152.0,0.0,5605.46,4596.835
2019-12-08 07:00:00,2099.0,3403.0,763.0,0.0,0.0,585.0,6867.0,149.0,0.0,5844.568,4715.043
2019-12-08 07:30:00,2070.0,3990.0,768.0,0.0,0.0,586.0,6852.0,150.0,0.0,5936.358,4355.105
2019-12-08 08:00:00,2049.0,4226.0,765.0,0.0,0.0,586.0,6865.0,149.0,0.0,6010.888,4272.356
2019-12-08 08:30:00,2149.0,4298.0,748.0,0.0,0.0,571.0,6854.0,149.0,24.0,5921.318,4477.516
2019-12-08 09:00:00,2346.0,4723.0,761.0,0.0,0.0,574.0,6858.0,149.0,315.0,6068.641,4507.215
2019-12-08 09:30:00,2715.0,4329.0,763.0,0.0,0.0,569.0,6853.0,148.0,803.0,6072.239,4785.242
2019-12-08 10:00:00,2665.0,4201.0,785.0,0.0,89.0,562.0,6833.0,150.0,1360.0,6079.798,5250.083
2019-12-08 10:30:00,2594.0,4007.0,764.0,0.0,0.0,580.0,6839.0,136.0,2040.0,6133.893,5995.753
2019-12-08 11:00:00,2464.0,3861.0,764.0,0.0,0.0,585.0,6831.0,141.0,2270.0,6128.3,6200.612
2019-12-08 11:30:00,2502.0,3478.0,832.0,0.0,49.0,588.0,6827.0,172.0,2300.0,6139.33,6371.298
2019-12-08 12:00:00,2984.0,3393.0,845.0,0.0,150.0,597.0,6836.0,194.0,2470.0,6144.775,6454.006
2019-12-08 12:30:00,3052.0,3429.0,871.0,0.0,146.0,607.0,6835.0,167.0,2300.0,6148.578,6576.757
2019-12-08 13:00:00,3045.0,3742.0,922.0,0.0,0.0,606.0,6838.0,168.0,1880.0,6148.569,6759.106
2019-12-08 13:30:00,3073.0,3934.0,850.0,0.0,143.0,596.0,6835.0,147.0,1590.0,6146.615,6827.696
2019-12-08 14:00:00,3060.0,4069.0,841.0,0.0,0.0,596.0,6849.0,191.0,1330.0,6103.408,6979.039
2019-12-08 14:30:00,3071.0,4061.0,1007.0,0.0,150.0,592.0,6829.0,160.0,905.0,6115.038,6896.762
2019-12-08 15:00:00,3069.0,4452.0,1228.0,0.0,310.0,593.0,6835.0,178.0,559.0,6042.955,6767.808
2019-12-08 15:30:00,3010.0,4709.0,1522.0,0.0,300.0,592.0,6844.0,143.0,252.0,6116.375,6842.644
2019-12-08 16:00:00,3025.0,5088.0,1718.0,0.0,654.0,593.0,6836.0,149.0,34.0,6132.435,6727.18
2019-12-08 16:30:00,3017.0,6356.0,1823.0,0.0,1095.0,583.0,6840.0,150.0,1.0,6111.834,6694.526
2019-12-08 17:00:00,3059.0,7629.0,1825.0,0.0,1044.0,584.0,6832.0,149.0,0.0,6130.034,6982.977
2019-12-08 17:30:00,3065.0,7832.0,1825.0,0.0,1193.0,637.0,6835.0,155.0,0.0,6143.266,7132.678
2019-12-08 18:00:00,3071.0,7946.0,1809.0,0.0,1193.0,639.0,6834.0,163.0,0.0,6130.255,7073.569
2019-12-08 18:30:00,3060.0,7540.0,1532.0,0.0,1630.0,636.0,6843.0,150.0,0.0,6105.964,6834.314
2019-12-08 19:00:00,3065.0,7047.0,1579.0,0.0,1630.0,636.0,6841.0,148.0,0.0,6113.883,6712.084
2019-12-08 19:30:00,3057.0,6609.0,1388.0,0.0,1551.0,636.0,6839.0,149.0,0.0,6132.582,6346.907
2019-12-08 20:00:00,3050.0,6078.0,1455.0,0.0,886.0,629.0,6852.0,138.0,0.0,6119.513,6191.572
2019-12-08 20:30:00,3013.0,5018.0,1478.0,0.0,1577.0,591.0,6834.0,150.0,0.0,6037.07,6293.458
2019-12-08 21:00:00,3038.0,4965.0,1292.0,0.0,1555.0,584.0,6835.0,141.0,0.0,6115.212,5932.209
2019-12-08 21:30:00,3037.0,4869.0,923.0,0.0,827.0,553.0,6833.0,152.0,0.0,6118.497,5661.797
2019-12-08 22:00:00,2867.0,3661.0,812.0,0.0,953.0,552.0,6825.0,147.0,0.0,6094.865,5333.848
2019-12-08 22:30:00,3058.0,3686.0,928.0,0.0,436.0,559.0,6829.0,141.0,0.0,6049.77,5197.169
2019-12-08 23:00:00,2955.0,3099.0,917.0,0.0,756.0,587.0,6834.0,140.0,0.0,6089.04,5229.55
2019-12-08 23:30:00,2683.0,3083.0,928.0,0.0,329.0,535.0,6823.0,167.0,0.0,6055.515,4502.071
2019-12-09 00:00:00,2588.0,2902.0,837.0,0.0,0.0,530.0,6837.0,151.0,0.0,5767.483,4701.251
2019-12-09 00:30:00,2405.0,2878.0,766.0,0.0,0.0,519.0,6839.0,124.0,0.0,6001.151,5050.482
2019-12-09 01:00:00,2796.0,3009.0,765.0,0.0,0.0,520.0,6824.0,152.0,0.0,5679.634,5360.887
2019-12-09 01:30:00,3031.0,3478.0,867.0,0.0,0.0,520.0,6828.0,184.0,0.0,5301.684,5346.29
2019-12-09 02:00:00,3018.0,3547.0,910.0,0.0,0.0,516.0,6829.0,153.0,0.0,5542.565,4755.52
2019-12-09 02:30:00,3085.0,3409.0,772.0,0.0,0.0,513.0,6833.0,136.0,0.0,5347.215,4599.962
2019-12-09 03:00:00,3088.0,3535.0,953.0,0.0,0.0,510.0,6843.0,103.0,0.0,5535.702,4023.4
2019-12-09 03:30:00,3092.0,3243.0,966.0,0.0,0.0,510.0,6834.0,99.0,0.0,5629.624,4151.628
2019-12-09 04:00:00,3093.0,3286.0,933.0,0.0,0.0,510.0,6839.0,100.0,0.0,5655.933,4048.124
2019-12-09 04:30:00,3085.0,3269.0,894.0,0.0,0.0,494.0,6833.0,101.0,0.0,5689.766,4114.398
2019-12-09 05:00:00,3087.0,3576.0,860.0,0.0,0.0,492.0,6737.0,100.0,0.0,5622.049,4107.121
2019-12-09 05:30:00,3083.0,3745.0,969.0,0.0,0.0,519.0,6746.0,101.0,0.0,5730.95,4170.56
2019-12-09 06:00:00,2992.0,4003.0,901.0,0.0,0.0,519.0,6739.0,126.0,0.0,5830.624,4232.09
2019-12-09 06:30:00,3057.0,4484.0,1462.0,0.0,0.0,518.0,6743.0,126.0,0.0,5950.987,4608.071
2019-12-09 07:00:00,3078.0,6825.0,1738.0,0.0,0.0,518.0,6722.0,135.0,0.0,5944.746,4991.169
2019-12-09 07:30:00,2927.0,8001.0,1988.0,0.0,51.0,523.0,6730.0,109.0,0.0,5981.964,5499.668
2019-12-09 08:00:00,3088.0,9821.0,1841.0,0.0,635.0,517.0,6726.0,121.0,0.0,6035.009,5527.969
2019-12-09 08:30:00,3079.0,10293.0,1880.0,0.0,577.0,551.0,6730.0,141.0,43.0,5840.574,5832.552
2019-12-09 09:00:00,3082.0,10633.0,1786.0,0.0,538.0,675.0,6734.0,149.0,364.0,5724.838,5790.364
2019-12-09 09:30:00,3098.0,11208.0,1867.0,0.0,594.0,821.0,6730.0,153.0,989.0,5732.706,5447.122
2019-12-09 10:00:00,3086.0,11308.0,1873.0,0.0,538.0,867.0,6713.0,146.0,1670.0,5639.269,5430.165
2019-12-09 10:30:00,3079.0,11555.0,1972.0,0.0,118.0,866.0,6690.0,148.0,2320.0,5849.125,5040.945
2019-12-09 11:00:00,3082.0,11062.0,1990.0,0.0,418.0,847.0,6713.0,147.0,2880.0,5924.123,4953.673
2019-12-09 11:30:00,3091.0,11438.0,1987.0,0.0,16.0,829.0,6691.0,147.0,3280.0,5981.067,4846.916
2019-12-09 12:00:00,3084.0,11445.0,2064.0,0.0,19.0,846.0,6693.0,149.0,3450.0,5867.419,4879.7
2019-12-09 12:30:00,3076.0,11399.0,1910.0,0.0,0.0,837.0,6695.0,149.0,3420.0,5851.139,4594.456
2019-12-09 13:00:00,3077.0,11394.0,1887.0,0.0,101.0,851.0,6694.0,156.0,3140.0,5812.184,4505.841
2019-12-09 13:30:00,3079.0,10983.0,1834.0,0.0,257.0,842.0,6683.0,184.0,2800.0,5692.81,4105.202
2019-12-09 14:00:00,3089.0,12142.0,1871.0,0.0,120.0,835.0,6695.0,149.0,2410.0,5372.897,3663.829
2019-12-09 14:30:00,3080.0,13228.0,1836.0,0.0,176.0,834.0,6680.0,148.0,1850.0,5181.091,3098.921
2019-12-09 15:00:00,3092.0,14495.0,1931.0,0.0,118.0,827.0,6686.0,147.0,1170.0,5038.743,2822.196
2019-12-09 15:30:00,3099.0,15875.0,2010.0,0.0,397.0,844.0,6684.0,147.0,484.0,4941.732,2321.281
2019-12-09 16:00:00,3096.0,17491.0,2087.0,0.0,417.0,849.0,6693.0,147.0,66.0,5081.897,2266.233
2019-12-09 16:30:00,3090.0,19138.0,2128.0,0.0,1110.0,861.0,6670.0,172.0,1.0,4880.663,1889.718
2019-12-09 17:00:00,3102.0,20118.0,2167.0,0.0,1793.0,895.0,6684.0,269.0,0.0,4872.761,1648.92
2019-12-09 17:30:00,3112.0,20665.0,2307.0,0.0,1881.0,898.0,6681.0,261.0,1.0,4757.089,1503.974
2019-12-09 18:00:00,3116.0,21265.0,2402.0,0.0,1778.0,893.0,6679.0,243.0,2.0,4574.717,1635.203
2019-12-09 18:30:00,3110.0,21148.0,2494.0,0.0,1556.0,894.0,6679.0,245.0,1.0,4379.942,1738.301
2019-12-09 19:00:00,3107.0,20180.0,2587.0,0.0,1514.0,886.0,6684.0,247.0,0.0,4223.911,1818.191
2019-12-09 19:30:00,3104.0,19885.0,2441.0,0.0,1465.0,883.0,6684.0,233.0,0.0,4275.462,1900.188
2019-12-09 20:00:00,3075.0,19611.0,1917.0,0.0,1508.0,883.0,6692.0,164.0,0.0,4159.998,2183.23
2019-12-09 20:30:00,3042.0,18902.0,1880.0,0.0,1197.0,875.0,6686.0,152.0,0.0,3794.242,2572.21
2019-12-09 21:00:00,3008.0,18423.0,1720.0,0.0,27.0,870.0,6689.0,149.0,0.0,3494.359,2938.143
2019-12-09 21:30:00,2971.0,17402.0,1639.0,0.0,0.0,817.0,6683.0,148.0,0.0,3060.998,3174.644
2019-12-09 22:00:00,2960.0,15417.0,1439.0,0.0,0.0,817.0,6684.0,148.0,0.0,2789.399,3432.245
2019-12-09 22:30:00,2964.0,14401.0,1436.0,0.0,0.0,586.0,6692.0,148.0,0.0,2496.926,3856.011
2019-12-09 23:00:00,2967.0,12570.0,1376.0,0.0,0.0,616.0,6691.0,148.0,0.0,2254.337,4209.49
2019-12-09 23:30:00,2967.0,8729.0,1302.0,0.0,0.0,525.0,6687.0,149.0,0.0,1868.209,4824.915
2019-12-10 00:00:00,2972.0,6657.0,966.0,0.0,45.0,493.0,6688.0,177.0,0.0,78.353,1396.042
2019-12-10 00:30:00,2968.0,5913.0,976.0,0.0,0.0,492.0,6692.0,143.0,0.0,1795.149,4876.274
2019-12-10 01:00:00,2969.0,5747.0,958.0,0.0,0.0,490.0,6696.0,148.0,0.0,1890.325,4737.509
2019-12-10 01:30:00,2967.0,5676.0,961.0,0.0,0.0,512.0,6694.0,144.0,0.0,2066.381,4917.651
2019-12-10 02:00:00,2970.0,5102.0,962.0,0.0,0.0,511.0,6702.0,144.0,0.0,2115.04,4845.086
2019-12-10 02:30:00,2948.0,4939.0,962.0,0.0,0.0,462.0,6695.0,148.0,0.0,2202.502,4745.628
2019-12-10 03:00:00,2918.0,5553.0,961.0,0.0,0.0,433.0,6700.0,141.0,0.0,2347.39,4795.042
2019-12-10 03:30:00,2852.0,5529.0,959.0,0.0,0.0,433.0,6674.0,144.0,0.0,2464.055,4942.32
2019-12-10 04:00:00,2823.0,6011.0,962.0,0.0,0.0,433.0,6530.0,150.0,0.0,2917.922,4854.651
2019-12-10 04:30:00,2820.0,6115.0,962.0,0.0,0.0,432.0,6537.0,142.0,0.0,3555.434,5043.846
2019-12-10 05:00:00,2832.0,5949.0,959.0,0.0,0.0,448.0,6541.0,141.0,0.0,4103.819,4994.424
