Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume(MWh),Market Index Price(£/MWh)
04-Dec-2016,15,N2EXMIDP,0,0
04-Dec-2016,15,APXMIDP,728.35,37.81
04-Dec-2016,16,N2EXMIDP,0,0
04-Dec-2016,16,APXMIDP,824.9,37.01
04-Dec-2016,17,N2EXMIDP,0,0
04-Dec-2016,17,APXMIDP,821.1,37.78
04-Dec-2016,18,N2EXMIDP,0,0
04-Dec-2016,18,APXMIDP,806.2,40.07
04-Dec-2016,19,N2EXMIDP,0,0
04-Dec-2016,19,APXMIDP,812.6,41.2
04-Dec-2016,20,N2EXMIDP,0,0
04-Dec-2016,20,APXMIDP,564.75,41.59
04-Dec-2016,21,N2EXMIDP,0,0
04-Dec-2016,21,APXMIDP,638.3,40.05
04-Dec-2016,22,N2EXMIDP,0,0
04-Dec-2016,22,APXMIDP,709.7,40.48
04-Dec-2016,23,N2EXMIDP,0,0
04-Dec-2016,23,APXMIDP,646.5,41.01
04-Dec-2016,24,N2EXMIDP,0,0
04-Dec-2016,24,APXMIDP,664.25,41.4
04-Dec-2016,25,N2EXMIDP,0,0
04-Dec-2016,25,APXMIDP,667.75,41.18
04-Dec-2016,26,N2EXMIDP,0,0
04-Dec-2016,26,APXMIDP,653.15,41.12
04-Dec-2016,27,N2EXMIDP,0,0
04-Dec-2016,27,APXMIDP,732.4,40.51
04-Dec-2016,28,N2EXMIDP,0,0
04-Dec-2016,28,APXMIDP,789.7,40.52
04-Dec-2016,29,N2EXMIDP,0,0
04-Dec-2016,29,APXMIDP,719,40.71
04-Dec-2016,30,N2EXMIDP,0,0
04-Dec-2016,30,APXMIDP,745.35,40.21
04-Dec-2016,31,N2EXMIDP,0,0
04-Dec-2016,31,APXMIDP,759.05,50.12
04-Dec-2016,32,N2EXMIDP,0,0
04-Dec-2016,32,APXMIDP,725.5,52.23
04-Dec-2016,33,N2EXMIDP,0,0
04-Dec-2016,33,APXMIDP,588.55,65.56
04-Dec-2016,34,N2EXMIDP,0,0
04-Dec-2016,34,APXMIDP,772.5,74.11
04-Dec-2016,35,N2EXMIDP,0,0
04-Dec-2016,35,APXMIDP,545.05,86.53
04-Dec-2016,36,N2EXMIDP,0,0
04-Dec-2016,36,APXMIDP,535.55,87.46
04-Dec-2016,37,N2EXMIDP,0,0
04-Dec-2016,37,APXMIDP,777.8,89.06
04-Dec-2016,38,N2EXMIDP,0,0
04-Dec-2016,38,APXMIDP,698.5,70.67
04-Dec-2016,39,N2EXMIDP,0,0
04-Dec-2016,39,APXMIDP,617,44.82
04-Dec-2016,40,N2EXMIDP,0,0
04-Dec-2016,40,APXMIDP,796.6,42.67
04-Dec-2016,41,N2EXMIDP,0,0
04-Dec-2016,41,APXMIDP,747.45,43.78
04-Dec-2016,42,N2EXMIDP,0,0
04-Dec-2016,42,APXMIDP,922.3,42.26
04-Dec-2016,43,N2EXMIDP,0,0
04-Dec-2016,43,APXMIDP,1046.15,37.75
04-Dec-2016,44,N2EXMIDP,0,0
04-Dec-2016,44,APXMIDP,1126.6,40.63
04-Dec-2016,45,N2EXMIDP,0,0
04-Dec-2016,45,APXMIDP,1307.05,40.36
04-Dec-2016,46,N2EXMIDP,0,0
04-Dec-2016,46,APXMIDP,1581.25,40.02
04-Dec-2016,47,N2EXMIDP,0,0
04-Dec-2016,47,APXMIDP,310.65,38.44
04-Dec-2016,48,N2EXMIDP,0,0
04-Dec-2016,48,APXMIDP,443.65,36.5
05-Dec-2016,1,APXMIDP,398.95,36.83
05-Dec-2016,1,N2EXMIDP,0,0
05-Dec-2016,2,APXMIDP,391.9,37.44
05-Dec-2016,2,N2EXMIDP,0,0
05-Dec-2016,3,APXMIDP,408.95,37.81
05-Dec-2016,3,N2EXMIDP,0,0
05-Dec-2016,4,N2EXMIDP,0,0
05-Dec-2016,4,APXMIDP,263.1,37.74
05-Dec-2016,5,N2EXMIDP,0,0
05-Dec-2016,5,APXMIDP,144.8,35.86
05-Dec-2016,6,APXMIDP,209.15,36.08
05-Dec-2016,6,N2EXMIDP,0,0
05-Dec-2016,7,APXMIDP,229.5,37.16
05-Dec-2016,7,N2EXMIDP,0,0
05-Dec-2016,8,APXMIDP,252.4,36.45
05-Dec-2016,8,N2EXMIDP,0,0
05-Dec-2016,9,APXMIDP,319.75,37.49
05-Dec-2016,9,N2EXMIDP,0,0
05-Dec-2016,10,APXMIDP,360.85,37.32
05-Dec-2016,10,N2EXMIDP,0,0
05-Dec-2016,11,APXMIDP,151.55,38.62
05-Dec-2016,11,N2EXMIDP,0,0
05-Dec-2016,12,APXMIDP,308.35,39.43
05-Dec-2016,12,N2EXMIDP,0,0
05-Dec-2016,13,APXMIDP,682.1,40.22
05-Dec-2016,13,N2EXMIDP,0,0
05-Dec-2016,14,APXMIDP,1336.35,40.87
05-Dec-2016,14,N2EXMIDP,0,0
05-Dec-2016,15,APXMIDP,909.15,44.63
05-Dec-2016,15,N2EXMIDP,0,0
05-Dec-2016,16,N2EXMIDP,0,0
05-Dec-2016,16,APXMIDP,508.5,52.38
05-Dec-2016,17,APXMIDP,385.5,53.43
05-Dec-2016,17,N2EXMIDP,0,0
05-Dec-2016,18,N2EXMIDP,0,0
05-Dec-2016,18,APXMIDP,336.35,53.68
05-Dec-2016,19,APXMIDP,586.15,54.26
05-Dec-2016,19,N2EXMIDP,0,0
05-Dec-2016,20,N2EXMIDP,0,0
05-Dec-2016,20,APXMIDP,575.95,53.61
05-Dec-2016,21,N2EXMIDP,0,0
05-Dec-2016,21,APXMIDP,584.8,53.12
05-Dec-2016,22,APXMIDP,654.65,51.94
05-Dec-2016,22,N2EXMIDP,0,0
05-Dec-2016,23,N2EXMIDP,0,0
05-Dec-2016,23,APXMIDP,835.85,46.01
05-Dec-2016,24,N2EXMIDP,0,0
05-Dec-2016,24,APXMIDP,867.7,45.57
05-Dec-2016,25,N2EXMIDP,0,0
05-Dec-2016,25,APXMIDP,893.75,46.13
05-Dec-2016,26,APXMIDP,958.25,45.82
05-Dec-2016,26,N2EXMIDP,0,0
05-Dec-2016,27,APXMIDP,1036.1,52.38
05-Dec-2016,27,N2EXMIDP,0,0
05-Dec-2016,28,APXMIDP,1197.35,55.67
05-Dec-2016,28,N2EXMIDP,0,0
05-Dec-2016,29,APXMIDP,915.4,52.8
05-Dec-2016,29,N2EXMIDP,0,0
05-Dec-2016,30,APXMIDP,948.45,52.29
05-Dec-2016,30,N2EXMIDP,0,0
05-Dec-2016,31,APXMIDP,1208.85,54.28
05-Dec-2016,31,N2EXMIDP,0,0
05-Dec-2016,32,N2EXMIDP,0,0
05-Dec-2016,32,APXMIDP,1010.95,64.24
05-Dec-2016,33,N2EXMIDP,0,0
05-Dec-2016,33,APXMIDP,853.35,73.89
05-Dec-2016,34,APXMIDP,704.9,115.78
05-Dec-2016,34,N2EXMIDP,0,0
05-Dec-2016,35,N2EXMIDP,0,0
05-Dec-2016,35,APXMIDP,702.3,203.59
05-Dec-2016,36,N2EXMIDP,0,0
05-Dec-2016,36,APXMIDP,785.3,193.95
05-Dec-2016,37,N2EXMIDP,0,0
05-Dec-2016,37,APXMIDP,775.95,143.81
05-Dec-2016,38,APXMIDP,979.45,111.06
05-Dec-2016,38,N2EXMIDP,0,0
05-Dec-2016,39,N2EXMIDP,0,0
05-Dec-2016,39,APXMIDP,1003.05,64.13
05-Dec-2016,40,APXMIDP,970.65,57.84
05-Dec-2016,40,N2EXMIDP,0,0
05-Dec-2016,41,N2EXMIDP,0,0
05-Dec-2016,41,APXMIDP,929.5,58.3
05-Dec-2016,42,N2EXMIDP,0,0
05-Dec-2016,42,APXMIDP,945.45,53.41
05-Dec-2016,43,N2EXMIDP,0,0
05-Dec-2016,43,APXMIDP,1180.9,50.95
05-Dec-2016,44,N2EXMIDP,0,0
05-Dec-2016,44,APXMIDP,1487.55,46.85
05-Dec-2016,45,N2EXMIDP,0,0
05-Dec-2016,45,APXMIDP,1415.3,46.14
05-Dec-2016,46,N2EXMIDP,0,0
05-Dec-2016,46,APXMIDP,1839.8,43.96
05-Dec-2016,47,N2EXMIDP,0,0
05-Dec-2016,47,APXMIDP,652.9,40.5
05-Dec-2016,48,APXMIDP,300.55,38
05-Dec-2016,48,N2EXMIDP,0,0
06-Dec-2016,1,N2EXMIDP,0,0
06-Dec-2016,1,APXMIDP,361.1,38.96
06-Dec-2016,2,N2EXMIDP,0,0
06-Dec-2016,2,APXMIDP,281.25,41.37
06-Dec-2016,3,N2EXMIDP,0,0
06-Dec-2016,3,APXMIDP,405.45,40.38
06-Dec-2016,4,N2EXMIDP,0,0
06-Dec-2016,4,APXMIDP,368.4,39.95
06-Dec-2016,5,N2EXMIDP,0,0
06-Dec-2016,5,APXMIDP,295.05,39.63
06-Dec-2016,6,N2EXMIDP,0,0
06-Dec-2016,6,APXMIDP,315.8,39.63
06-Dec-2016,7,N2EXMIDP,0,0
06-Dec-2016,7,APXMIDP,440.95,38.01
06-Dec-2016,8,N2EXMIDP,0,0
06-Dec-2016,8,APXMIDP,450.4,38.02
06-Dec-2016,9,N2EXMIDP,0,0
06-Dec-2016,9,APXMIDP,450.25,38.08
06-Dec-2016,10,N2EXMIDP,0,0
06-Dec-2016,10,APXMIDP,489.15,37.93
06-Dec-2016,11,N2EXMIDP,0,0
06-Dec-2016,11,APXMIDP,310,38
06-Dec-2016,12,N2EXMIDP,0,0
06-Dec-2016,12,APXMIDP,289.4,37.99
06-Dec-2016,13,N2EXMIDP,0,0
06-Dec-2016,13,APXMIDP,439.65,39.53
06-Dec-2016,14,N2EXMIDP,0,0
06-Dec-2016,14,APXMIDP,881.3,38.44
06-Dec-2016,15,N2EXMIDP,0,0
06-Dec-2016,15,APXMIDP,617.75,46.2
06-Dec-2016,16,N2EXMIDP,0,0
06-Dec-2016,16,APXMIDP,413.6,56.66
06-Dec-2016,17,N2EXMIDP,0,0
06-Dec-2016,17,APXMIDP,458.3,58.89
06-Dec-2016,18,N2EXMIDP,0,0
06-Dec-2016,18,APXMIDP,665.55,61.35
06-Dec-2016,19,N2EXMIDP,0,0
06-Dec-2016,19,APXMIDP,535.9,56.7
06-Dec-2016,20,N2EXMIDP,0,0
06-Dec-2016,20,APXMIDP,533.15,59.11
06-Dec-2016,21,N2EXMIDP,0,0
06-Dec-2016,21,APXMIDP,462.35,56.82
06-Dec-2016,22,N2EXMIDP,0,0
06-Dec-2016,22,APXMIDP,591,53.03
06-Dec-2016,23,N2EXMIDP,0,0
06-Dec-2016,23,APXMIDP,673,45.08
06-Dec-2016,24,N2EXMIDP,0,0
06-Dec-2016,24,APXMIDP,680.05,45.6
06-Dec-2016,25,N2EXMIDP,0,0
06-Dec-2016,25,APXMIDP,847.9,52.77
06-Dec-2016,26,N2EXMIDP,0,0
06-Dec-2016,26,APXMIDP,1031.75,54.34
06-Dec-2016,27,N2EXMIDP,0,0
06-Dec-2016,27,APXMIDP,959.8,59.54
06-Dec-2016,28,N2EXMIDP,0,0
06-Dec-2016,28,APXMIDP,972.95,58.78
06-Dec-2016,29,N2EXMIDP,0,0
06-Dec-2016,29,APXMIDP,1154.5,62.82
06-Dec-2016,30,N2EXMIDP,0,0
06-Dec-2016,30,APXMIDP,1204.8,66.24
06-Dec-2016,31,N2EXMIDP,0,0
06-Dec-2016,31,APXMIDP,1191.5,87.84
06-Dec-2016,32,N2EXMIDP,0,0
06-Dec-2016,32,APXMIDP,1174.95,97.26
06-Dec-2016,33,N2EXMIDP,0,0
06-Dec-2016,33,APXMIDP,1046.7,89.63
06-Dec-2016,34,N2EXMIDP,0,0
06-Dec-2016,34,APXMIDP,1137.45,98.53
06-Dec-2016,35,N2EXMIDP,0,0
06-Dec-2016,35,APXMIDP,1127.15,95.71
06-Dec-2016,36,N2EXMIDP,0,0
06-Dec-2016,36,APXMIDP,1281.65,88.05
06-Dec-2016,37,N2EXMIDP,0,0
06-Dec-2016,37,APXMIDP,1391.65,82.95
06-Dec-2016,38,N2EXMIDP,0,0
06-Dec-2016,38,APXMIDP,1583.1,77.32
06-Dec-2016,39,N2EXMIDP,0,0
06-Dec-2016,39,APXMIDP,1359.15,51.34
06-Dec-2016,40,N2EXMIDP,0,0
06-Dec-2016,40,APXMIDP,1320.85,48.59
06-Dec-2016,41,N2EXMIDP,0,0
06-Dec-2016,41,APXMIDP,1407.05,47.92
06-Dec-2016,42,N2EXMIDP,0,0
06-Dec-2016,42,APXMIDP,1178.5,47.4
06-Dec-2016,43,N2EXMIDP,0,0
06-Dec-2016,43,APXMIDP,1384.35,47.36
06-Dec-2016,44,N2EXMIDP,0,0
06-Dec-2016,44,APXMIDP,1380.9,45.55
06-Dec-2016,45,N2EXMIDP,0,0
06-Dec-2016,45,APXMIDP,1755.65,43.86
06-Dec-2016,46,N2EXMIDP,0,0
06-Dec-2016,46,APXMIDP,1653.1,44.59
06-Dec-2016,47,N2EXMIDP,0,0
06-Dec-2016,47,APXMIDP,633.5,38.7
06-Dec-2016,48,N2EXMIDP,0,0
06-Dec-2016,48,APXMIDP,430.3,38.57
07-Dec-2016,1,APXMIDP,509.5,38.46
07-Dec-2016,1,N2EXMIDP,0,0
07-Dec-2016,2,APXMIDP,334.35,38.16
07-Dec-2016,2,N2EXMIDP,0,0
07-Dec-2016,3,APXMIDP,361,37.44
07-Dec-2016,3,N2EXMIDP,0,0
07-Dec-2016,4,N2EXMIDP,0,0
07-Dec-2016,4,APXMIDP,431.9,36.15
07-Dec-2016,5,N2EXMIDP,0,0
07-Dec-2016,5,APXMIDP,415,36.55
07-Dec-2016,6,APXMIDP,381.85,36.57
07-Dec-2016,6,N2EXMIDP,0,0
07-Dec-2016,7,APXMIDP,464.9,34.49
07-Dec-2016,7,N2EXMIDP,0,0
07-Dec-2016,8,APXMIDP,373.85,34.4
07-Dec-2016,8,N2EXMIDP,0,0
07-Dec-2016,9,APXMIDP,445.35,33.86
07-Dec-2016,9,N2EXMIDP,0,0
07-Dec-2016,10,APXMIDP,442.8,33.97
07-Dec-2016,10,N2EXMIDP,0,0
07-Dec-2016,11,APXMIDP,346.9,33.81
07-Dec-2016,11,N2EXMIDP,0,0
07-Dec-2016,12,APXMIDP,469.1,33.18
07-Dec-2016,12,N2EXMIDP,0,0
07-Dec-2016,13,APXMIDP,701.75,35.15
07-Dec-2016,13,N2EXMIDP,0,0
07-Dec-2016,14,APXMIDP,782.55,35.06
07-Dec-2016,14,N2EXMIDP,0,0
07-Dec-2016,15,APXMIDP,571.75,42.87
07-Dec-2016,15,N2EXMIDP,0,0
07-Dec-2016,16,N2EXMIDP,0,0
07-Dec-2016,16,APXMIDP,493.45,47.03
07-Dec-2016,17,APXMIDP,420.55,52.67
07-Dec-2016,17,N2EXMIDP,0,0
07-Dec-2016,18,N2EXMIDP,0,0
07-Dec-2016,18,APXMIDP,470,48.52
07-Dec-2016,19,APXMIDP,579.35,46.9
07-Dec-2016,19,N2EXMIDP,0,0
07-Dec-2016,20,N2EXMIDP,0,0
07-Dec-2016,20,APXMIDP,635.65,45.05
07-Dec-2016,21,N2EXMIDP,0,0
07-Dec-2016,21,APXMIDP,609,41.11
07-Dec-2016,22,APXMIDP,733.8,40.25
07-Dec-2016,22,N2EXMIDP,0,0
07-Dec-2016,23,N2EXMIDP,0,0
07-Dec-2016,23,APXMIDP,1080.25,37.81
07-Dec-2016,24,N2EXMIDP,0,0
07-Dec-2016,24,APXMIDP,1078.25,37.84
07-Dec-2016,25,N2EXMIDP,0,0
07-Dec-2016,25,APXMIDP,1137.5,37.74
07-Dec-2016,26,APXMIDP,1157.65,37.64
07-Dec-2016,26,N2EXMIDP,0,0
07-Dec-2016,27,APXMIDP,1034.1,37.38
07-Dec-2016,27,N2EXMIDP,0,0
07-Dec-2016,28,APXMIDP,1026.1,38.23
07-Dec-2016,28,N2EXMIDP,0,0
07-Dec-2016,29,APXMIDP,1081.25,40.17
07-Dec-2016,29,N2EXMIDP,0,0
07-Dec-2016,30,APXMIDP,1090.5,37.79
07-Dec-2016,30,N2EXMIDP,0,0
07-Dec-2016,31,APXMIDP,1157.05,50.46
07-Dec-2016,31,N2EXMIDP,0,0
07-Dec-2016,32,N2EXMIDP,0,0
07-Dec-2016,32,APXMIDP,765.15,57.2
07-Dec-2016,33,N2EXMIDP,0,0
07-Dec-2016,33,APXMIDP,1120.65,53.18
07-Dec-2016,34,APXMIDP,998.1,63.47
07-Dec-2016,34,N2EXMIDP,0,0
07-Dec-2016,35,N2EXMIDP,0,0
07-Dec-2016,35,APXMIDP,831.2,60.36
07-Dec-2016,36,N2EXMIDP,0,0
07-Dec-2016,36,APXMIDP,950.9,58.74
07-Dec-2016,37,N2EXMIDP,0,0
07-Dec-2016,37,APXMIDP,918.4,59.51
07-Dec-2016,38,APXMIDP,1159.5,57.04
07-Dec-2016,38,N2EXMIDP,0,0
07-Dec-2016,39,N2EXMIDP,0,0
07-Dec-2016,39,APXMIDP,980.45,46.62
07-Dec-2016,40,APXMIDP,986.75,44.28
07-Dec-2016,40,N2EXMIDP,0,0
07-Dec-2016,41,N2EXMIDP,0,0
07-Dec-2016,41,APXMIDP,1088.3,44.99
07-Dec-2016,42,N2EXMIDP,0,0
07-Dec-2016,42,APXMIDP,1131.65,44.68
07-Dec-2016,43,N2EXMIDP,0,0
07-Dec-2016,43,APXMIDP,926.85,43.78
07-Dec-2016,44,N2EXMIDP,0,0
07-Dec-2016,44,APXMIDP,925,41.88
07-Dec-2016,45,N2EXMIDP,0,0
07-Dec-2016,45,APXMIDP,1254.55,40.93
07-Dec-2016,46,N2EXMIDP,0,0
07-Dec-2016,46,APXMIDP,1399.2,40.93
07-Dec-2016,47,N2EXMIDP,0,0
07-Dec-2016,47,APXMIDP,672.5,37.05
07-Dec-2016,48,APXMIDP,554.45,34.81
07-Dec-2016,48,N2EXMIDP,0,0
08-Dec-2016,1,N2EXMIDP,0,0
08-Dec-2016,1,APXMIDP,565.55,34.85
08-Dec-2016,2,N2EXMIDP,0,0
08-Dec-2016,2,APXMIDP,532.2,36.06
08-Dec-2016,3,N2EXMIDP,0,0
08-Dec-2016,3,APXMIDP,512.4,36.17
08-Dec-2016,4,N2EXMIDP,0,0
08-Dec-2016,4,APXMIDP,467,35.82
08-Dec-2016,5,N2EXMIDP,0,0
08-Dec-2016,5,APXMIDP,518.95,35.83
08-Dec-2016,6,N2EXMIDP,0,0
08-Dec-2016,6,APXMIDP,525.15,35.73
08-Dec-2016,7,N2EXMIDP,0,0
08-Dec-2016,7,APXMIDP,472.5,34.55
08-Dec-2016,8,N2EXMIDP,0,0
08-Dec-2016,8,APXMIDP,460.75,34.18
08-Dec-2016,9,N2EXMIDP,0,0
08-Dec-2016,9,APXMIDP,502.9,34.13
08-Dec-2016,10,N2EXMIDP,0,0
08-Dec-2016,10,APXMIDP,544.95,33.93
08-Dec-2016,11,N2EXMIDP,0,0
08-Dec-2016,11,APXMIDP,351,35.34
08-Dec-2016,12,N2EXMIDP,0,0
08-Dec-2016,12,APXMIDP,207.7,34.23
08-Dec-2016,13,N2EXMIDP,0,0
08-Dec-2016,13,APXMIDP,546.05,36.37
08-Dec-2016,14,N2EXMIDP,0,0
08-Dec-2016,14,APXMIDP,832.05,36.11
08-Dec-2016,15,N2EXMIDP,0,0
08-Dec-2016,15,APXMIDP,612.6,41.33
08-Dec-2016,16,N2EXMIDP,0,0
08-Dec-2016,16,APXMIDP,628.55,43.8
08-Dec-2016,17,N2EXMIDP,0,0
08-Dec-2016,17,APXMIDP,631.95,44.28
08-Dec-2016,18,N2EXMIDP,0,0
08-Dec-2016,18,APXMIDP,556.55,41.49
08-Dec-2016,19,N2EXMIDP,0,0
08-Dec-2016,19,APXMIDP,580,42.5
08-Dec-2016,20,N2EXMIDP,0,0
08-Dec-2016,20,APXMIDP,671.55,43.65
08-Dec-2016,21,N2EXMIDP,0,0
08-Dec-2016,21,APXMIDP,614.8,41.85
08-Dec-2016,22,N2EXMIDP,0,0
08-Dec-2016,22,APXMIDP,595.8,41.45
08-Dec-2016,23,N2EXMIDP,0,0
08-Dec-2016,23,APXMIDP,589.5,39.04
08-Dec-2016,24,N2EXMIDP,0,0
08-Dec-2016,24,APXMIDP,632.7,39.97
08-Dec-2016,25,N2EXMIDP,0,0
08-Dec-2016,25,APXMIDP,537.75,39.83
08-Dec-2016,26,N2EXMIDP,0,0
08-Dec-2016,26,APXMIDP,613.15,39.34
08-Dec-2016,27,N2EXMIDP,0,0
08-Dec-2016,27,APXMIDP,809.15,38.8
08-Dec-2016,28,N2EXMIDP,0,0
08-Dec-2016,28,APXMIDP,783.65,38.58
08-Dec-2016,29,N2EXMIDP,0,0
08-Dec-2016,29,APXMIDP,896.8,38.63
08-Dec-2016,30,N2EXMIDP,0,0
08-Dec-2016,30,APXMIDP,726.05,38.56
08-Dec-2016,31,N2EXMIDP,0,0
08-Dec-2016,31,APXMIDP,894,44.8
08-Dec-2016,32,N2EXMIDP,0,0
08-Dec-2016,32,APXMIDP,640.8,50.13
08-Dec-2016,33,N2EXMIDP,0,0
08-Dec-2016,33,APXMIDP,936.4,47.36
08-Dec-2016,34,N2EXMIDP,0,0
08-Dec-2016,34,APXMIDP,701.25,57.28
08-Dec-2016,35,N2EXMIDP,0,0
08-Dec-2016,35,APXMIDP,721.1,58.11
08-Dec-2016,36,N2EXMIDP,0,0
08-Dec-2016,36,APXMIDP,734.45,56.03
08-Dec-2016,37,N2EXMIDP,0,0
08-Dec-2016,37,APXMIDP,886.65,53.57
08-Dec-2016,38,N2EXMIDP,0,0
08-Dec-2016,38,APXMIDP,822.65,51.89
08-Dec-2016,39,N2EXMIDP,0,0
08-Dec-2016,39,APXMIDP,1011.25,48.41
08-Dec-2016,40,N2EXMIDP,0,0
08-Dec-2016,40,APXMIDP,835.65,44.91
08-Dec-2016,41,N2EXMIDP,0,0
08-Dec-2016,41,APXMIDP,717.4,46.8
08-Dec-2016,42,N2EXMIDP,0,0
08-Dec-2016,42,APXMIDP,613.6,45.64
08-Dec-2016,43,N2EXMIDP,0,0
08-Dec-2016,43,APXMIDP,581.85,46.54
08-Dec-2016,44,N2EXMIDP,0,0
08-Dec-2016,44,APXMIDP,649.3,42.34
08-Dec-2016,45,N2EXMIDP,0,0
08-Dec-2016,45,APXMIDP,696.2,42.52
08-Dec-2016,46,N2EXMIDP,0,0
08-Dec-2016,46,APXMIDP,1009.5,41.73
08-Dec-2016,47,N2EXMIDP,0,0
08-Dec-2016,47,APXMIDP,317.9,39.97
08-Dec-2016,48,N2EXMIDP,0,0
08-Dec-2016,48,APXMIDP,358.05,35.75
09-Dec-2016,1,APXMIDP,467.05,36.51
09-Dec-2016,1,N2EXMIDP,0,0
09-Dec-2016,2,APXMIDP,397.05,37.82
09-Dec-2016,2,N2EXMIDP,0,0
09-Dec-2016,3,APXMIDP,390.35,37.34
09-Dec-2016,3,N2EXMIDP,0,0
09-Dec-2016,4,N2EXMIDP,0,0
09-Dec-2016,4,APXMIDP,389.6,37.09
09-Dec-2016,5,N2EXMIDP,0,0
09-Dec-2016,5,APXMIDP,445.75,37.27
09-Dec-2016,6,APXMIDP,453.65,36.71
09-Dec-2016,6,N2EXMIDP,0,0
09-Dec-2016,7,APXMIDP,352.25,35.58
09-Dec-2016,7,N2EXMIDP,0,0
09-Dec-2016,8,APXMIDP,501.4,35.21
09-Dec-2016,8,N2EXMIDP,0,0
09-Dec-2016,9,APXMIDP,423.7,34.84
09-Dec-2016,9,N2EXMIDP,0,0
09-Dec-2016,10,APXMIDP,477.9,34.43
09-Dec-2016,10,N2EXMIDP,0,0
09-Dec-2016,11,APXMIDP,583.7,34.92
09-Dec-2016,11,N2EXMIDP,0,0
09-Dec-2016,12,APXMIDP,624.5,35.36
09-Dec-2016,12,N2EXMIDP,0,0
09-Dec-2016,13,APXMIDP,579.6,36.18
09-Dec-2016,13,N2EXMIDP,0,0
09-Dec-2016,14,APXMIDP,943,36.15
09-Dec-2016,14,N2EXMIDP,0,0
09-Dec-2016,15,APXMIDP,435.6,39.65
09-Dec-2016,15,N2EXMIDP,0,0
09-Dec-2016,16,N2EXMIDP,0,0
09-Dec-2016,16,APXMIDP,271.25,45.85
09-Dec-2016,17,APXMIDP,197.5,50.47
09-Dec-2016,17,N2EXMIDP,0,0
09-Dec-2016,18,N2EXMIDP,0,0
09-Dec-2016,18,APXMIDP,321.1,51.5
09-Dec-2016,19,APXMIDP,363.2,47.41
09-Dec-2016,19,N2EXMIDP,0,0
09-Dec-2016,20,N2EXMIDP,0,0
09-Dec-2016,20,APXMIDP,330.2,45.37
09-Dec-2016,21,N2EXMIDP,0,0
09-Dec-2016,21,APXMIDP,353.2,44.52
09-Dec-2016,22,APXMIDP,337.3,43.88
09-Dec-2016,22,N2EXMIDP,0,0
09-Dec-2016,23,N2EXMIDP,0,0
09-Dec-2016,23,APXMIDP,400.1,55.24
09-Dec-2016,24,N2EXMIDP,0,0
09-Dec-2016,24,APXMIDP,424.4,41.23
09-Dec-2016,25,N2EXMIDP,0,0
09-Dec-2016,25,APXMIDP,436.15,40.36
09-Dec-2016,26,APXMIDP,424.95,40.48
09-Dec-2016,26,N2EXMIDP,0,0
09-Dec-2016,27,APXMIDP,584.5,40.04
09-Dec-2016,27,N2EXMIDP,0,0
09-Dec-2016,28,APXMIDP,564.6,38.54
09-Dec-2016,28,N2EXMIDP,0,0
09-Dec-2016,29,APXMIDP,453,39.45
09-Dec-2016,29,N2EXMIDP,0,0
09-Dec-2016,30,APXMIDP,452.2,39.07
09-Dec-2016,30,N2EXMIDP,0,0
09-Dec-2016,31,APXMIDP,843.1,42.88
09-Dec-2016,31,N2EXMIDP,0,0
09-Dec-2016,32,N2EXMIDP,0,0
09-Dec-2016,32,APXMIDP,640.6,52.29
09-Dec-2016,33,N2EXMIDP,0,0
09-Dec-2016,33,APXMIDP,626.4,52.15
09-Dec-2016,34,APXMIDP,696.5,72.52
09-Dec-2016,34,N2EXMIDP,0,0
09-Dec-2016,35,N2EXMIDP,0,0
09-Dec-2016,35,APXMIDP,663.85,78.02
09-Dec-2016,36,N2EXMIDP,0,0
09-Dec-2016,36,APXMIDP,606.85,67.59
09-Dec-2016,37,N2EXMIDP,0,0
09-Dec-2016,37,APXMIDP,609.35,65.63
09-Dec-2016,38,APXMIDP,552.4,58.74
09-Dec-2016,38,N2EXMIDP,0,0
09-Dec-2016,39,N2EXMIDP,0,0
09-Dec-2016,39,APXMIDP,642.25,50.15
09-Dec-2016,40,APXMIDP,579.45,41.22
09-Dec-2016,40,N2EXMIDP,0,0
09-Dec-2016,41,N2EXMIDP,0,0
09-Dec-2016,41,APXMIDP,610.3,42.9
09-Dec-2016,42,N2EXMIDP,0,0
09-Dec-2016,42,APXMIDP,634.9,38.36
09-Dec-2016,43,N2EXMIDP,0,0
09-Dec-2016,43,APXMIDP,967.5,37
09-Dec-2016,44,N2EXMIDP,0,0
09-Dec-2016,44,APXMIDP,946.5,36.13
09-Dec-2016,45,N2EXMIDP,0,0
09-Dec-2016,45,APXMIDP,1228.1,35.96
09-Dec-2016,46,N2EXMIDP,0,0
09-Dec-2016,46,APXMIDP,1138.5,35.98
09-Dec-2016,47,N2EXMIDP,0,0
09-Dec-2016,47,APXMIDP,692.85,37.29
09-Dec-2016,48,APXMIDP,612.95,37.29
09-Dec-2016,48,N2EXMIDP,0,0
10-Dec-2016,1,N2EXMIDP,0,0
10-Dec-2016,1,APXMIDP,440.5,34.28
10-Dec-2016,2,N2EXMIDP,0,0
10-Dec-2016,2,APXMIDP,368.2,36.01
10-Dec-2016,3,N2EXMIDP,0,0
10-Dec-2016,3,APXMIDP,379.05,36.22
10-Dec-2016,4,N2EXMIDP,0,0
10-Dec-2016,4,APXMIDP,302.5,35.48
10-Dec-2016,5,N2EXMIDP,0,0
